#chan	code	gain	vt50	innse	comment
   0	     0	60.2	89.2	1697	OK
   1	     0	57.5	83.8	1677	OK
   2	     0	57.5	84.0	1673	OK
   3	     0	56.8	83.7	1683	OK
   4	     0	58.1	86.3	1665	OK
   5	     0	58.3	82.0	1662	OK
   6	     0	57.0	81.3	1686	OK
   7	     0	56.6	82.2	1670	OK
   8	     0	55.1	79.1	1699	OK
   9	     0	56.3	84.3	1677	OK
  10	     0	55.3	81.8	1672	OK
  11	     0	56.9	82.1	1694	OK
  12	     0	56.5	79.8	1669	OK
  13	     0	56.8	82.1	1691	OK
  14	     0	55.7	79.7	1684	OK
  15	     0	54.8	81.6	1668	OK
  16	     0	56.8	81.0	1689	OK
  17	     0	56.5	79.6	1703	OK
  18	     0	56.0	79.8	1701	OK
  19	     0	59.4	85.1	1655	OK
  20	     0	56.0	82.0	1669	OK
  21	     0	58.7	82.9	1711	OK
  22	     0	57.1	88.5	1638	OK
  23	     0	56.3	83.9	1667	OK
  24	     0	57.2	80.5	1710	OK
  25	     0	56.7	83.7	1694	OK
  26	     0	59.0	85.3	1680	OK
  27	     0	55.5	83.4	1653	OK
  28	     0	56.0	84.6	1643	OK
  29	     0	56.4	81.9	1700	OK
  30	     0	57.5	84.2	1683	OK
  31	     0	57.9	82.7	1697	OK
  32	     0	57.6	85.1	1702	OK
  33	     0	56.3	81.4	1677	OK
  34	     0	58.1	86.4	1663	OK
  35	     0	56.5	81.4	1699	OK
  36	     0	58.9	87.2	1685	OK
  37	     0	56.9	79.8	1712	OK
  38	     0	55.6	80.5	1673	OK
  39	     0	56.3	83.1	1720	OK
  40	     0	57.2	80.2	1699	OK
  41	     0	57.0	84.5	1684	OK
  42	     0	58.6	85.2	1675	OK
  43	     0	56.9	86.3	1696	OK
  44	     0	58.0	87.0	1679	OK
  45	     0	55.6	85.1	1674	OK
  46	     0	57.3	83.1	1713	OK
  47	     0	56.4	82.6	1701	OK
  48	     0	57.2	84.1	1706	OK
  49	     0	60.0	87.2	1677	OK
  50	     0	56.4	78.7	1748	OK
  51	     0	55.6	84.1	1703	OK
  52	 90000	4.7	44.5	3272	very low gain
  53	     0	57.6	86.1	1669	OK
  54	     0	57.2	86.6	1694	OK
  55	     0	57.8	89.0	1686	OK
  56	     0	57.4	86.0	1684	OK
  57	     0	56.3	83.2	1669	OK
  58	     0	57.5	84.3	1696	OK
  59	     0	59.6	83.9	1699	OK
  60	     0	59.0	81.8	1702	OK
  61	     0	60.2	89.8	1646	OK
  62	     0	58.1	87.6	1669	OK
  63	     0	59.7	88.2	1704	OK
  64	   200	63.1	89.2	1612	high gain
  65	     0	60.2	84.5	1707	OK
  66	     0	61.1	86.7	1676	OK
  67	     0	56.9	81.5	1722	OK
  68	     0	58.0	85.6	1662	OK
  69	     0	59.8	87.3	1651	OK
  70	     0	59.3	84.6	1685	OK
  71	     0	57.0	83.4	1698	OK
  72	     0	58.4	83.3	1659	OK
  73	     0	58.1	84.4	1685	OK
  74	     0	55.0	80.6	1713	OK
  75	     0	56.2	84.7	1685	OK
  76	     0	56.5	83.4	1681	OK
  77	     0	57.3	84.7	1686	OK
  78	     0	55.5	79.5	1721	OK
  79	     0	58.3	82.1	1677	OK
  80	     0	57.1	82.9	1680	OK
  81	     0	55.8	83.3	1647	OK
  82	     0	55.4	78.5	1669	OK
  83	     0	56.2	85.6	1679	OK
