#chan	code	gain	vt50	innse	comment
   0	     0	67.2	124.4	1562	OK
   1	     0	64.9	117.8	1562	OK
   2	     0	64.8	118.5	1578	OK
   3	     0	64.2	117.1	1562	OK
   4	     0	65.3	120.6	1569	OK
   5	     0	65.6	116.6	1555	OK
   6	     0	64.5	115.4	1572	OK
   7	     0	64.3	116.2	1557	OK
   8	     0	63.2	112.0	1568	OK
   9	     0	64.0	117.6	1545	OK
  10	     0	62.7	114.6	1574	OK
  11	     0	64.8	116.1	1575	OK
  12	     0	64.0	113.7	1560	OK
  13	     0	64.7	116.0	1603	OK
  14	     0	63.0	112.6	1577	OK
  15	     0	62.9	114.0	1574	OK
  16	     0	64.1	114.8	1584	OK
  17	     0	64.7	113.5	1559	OK
  18	     0	63.7	113.1	1556	OK
  19	     0	66.3	120.1	1579	OK
  20	     0	63.8	115.4	1570	OK
  21	     0	66.0	118.1	1570	OK
  22	     0	64.1	122.0	1575	OK
  23	     0	63.6	117.2	1560	OK
  24	     0	64.9	114.8	1556	OK
  25	     0	64.3	117.2	1576	OK
  26	     0	65.9	120.3	1591	OK
  27	     0	63.2	116.5	1565	OK
  28	     0	63.4	117.4	1589	OK
  29	     0	63.9	115.4	1579	OK
  30	     0	64.9	118.8	1554	OK
  31	     0	65.3	117.2	1584	OK
  32	     0	65.0	119.0	1567	OK
  33	     0	63.4	114.8	1582	OK
  34	     0	65.2	120.8	1581	OK
  35	     0	64.0	114.9	1567	OK
  36	     0	66.3	122.4	1546	OK
  37	     0	64.6	113.6	1582	OK
  38	     0	62.9	113.8	1599	OK
  39	     0	63.9	116.8	1575	OK
  40	     0	65.2	114.3	1580	OK
  41	     0	64.5	118.1	1606	OK
  42	     0	65.7	119.9	1587	OK
  43	     0	64.2	119.7	1583	OK
  44	     0	65.2	121.0	1555	OK
  45	     0	63.5	118.1	1577	OK
  46	     0	65.0	117.1	1580	OK
  47	     0	64.2	116.6	1581	OK
  48	     0	64.6	118.0	1576	OK
  49	     0	66.7	122.2	1574	OK
  50	     0	64.2	112.3	1568	OK
  51	     0	63.0	117.1	1591	OK
  52	 50000	-8.3	47.2	   0	very low gain
  53	     0	64.6	119.9	1585	OK
  54	     0	65.0	120.5	1575	OK
  55	     0	64.9	122.9	1572	OK
  56	     0	64.7	120.3	1591	OK
  57	     0	63.5	116.6	1584	OK
  58	     0	64.8	118.2	1580	OK
  59	     0	66.5	119.1	1587	OK
  60	     0	65.9	116.8	1588	OK
