#chan	code	gain	vt50	innse	comment
   0	   200	73.1	120.2	1868	high gain
   1	     0	71.3	126.6	1878	OK
   2	     0	70.8	124.2	1845	OK
   3	     0	70.1	129.8	1842	OK
   4	     0	67.9	114.7	1843	OK
   5	     0	69.5	127.6	1816	OK
   6	     0	67.5	114.9	1855	OK
   7	     0	69.5	124.1	1868	OK
   8	     0	68.3	114.6	1839	OK
   9	     0	68.3	120.2	1868	OK
  10	     0	68.8	119.4	1819	OK
  11	     0	67.5	118.4	1826	OK
  12	     0	67.9	117.9	1837	OK
  13	     0	69.9	119.0	1843	OK
  14	     0	69.1	126.3	1821	OK
  15	     0	68.3	114.5	1891	OK
  16	     0	67.0	121.8	1860	OK
  17	     0	67.3	120.4	1874	OK
  18	     0	67.9	118.3	1842	OK
  19	     0	66.5	119.6	1849	OK
  20	     0	67.0	122.7	1809	OK
  21	     0	68.5	122.7	1831	OK
  22	     0	67.2	120.4	1845	OK
  23	     0	67.3	117.5	1881	OK
  24	     0	69.0	123.5	1847	OK
  25	     0	66.5	114.8	1855	OK
  26	     0	68.7	121.9	1811	OK
  27	     0	68.3	120.6	1850	OK
  28	     0	67.2	116.5	1871	OK
  29	     0	69.2	122.1	1856	OK
  30	     0	68.5	116.6	1869	OK
  31	     0	67.4	119.9	1843	OK
  32	     0	66.4	122.8	1832	OK
  33	     0	68.2	119.1	1867	OK
  34	     0	67.8	117.4	1844	OK
  35	     0	68.9	121.7	1849	OK
  36	     0	67.1	115.9	1867	OK
  37	     0	67.5	117.8	1900	OK
  38	     0	68.8	125.1	1823	OK
  39	     0	69.3	116.8	1869	OK
  40	     0	67.0	115.4	1816	OK
  41	     0	69.7	118.8	1854	OK
  42	     0	66.5	114.6	1872	OK
  43	     0	69.3	120.3	1828	OK
  44	     0	68.6	117.9	1866	OK
  45	     0	69.9	126.6	1868	OK
  46	     0	67.9	117.4	1835	OK
  47	     0	67.5	123.7	1850	OK
  48	     0	66.7	112.9	1857	OK
  49	     0	67.1	119.3	1844	OK
  50	     0	67.3	119.2	1853	OK
  51	     0	68.7	119.8	1834	OK
  52	     0	68.0	116.7	1852	OK
  53	     0	68.8	123.9	1841	OK
  54	     0	69.6	119.5	1868	OK
  55	     0	67.7	123.8	1849	OK
  56	     0	67.9	118.7	1834	OK
  57	     0	68.6	123.4	1856	OK
  58	     0	67.0	117.3	1863	OK
  59	     0	68.2	124.2	1839	OK
  60	     0	70.1	117.2	1909	OK
  61	     0	69.3	119.2	1870	OK
  62	     0	71.3	128.7	1840	OK
  63	     0	70.7	126.5	1862	OK
  64	     0	67.9	116.4	1872	OK
  65	     0	67.3	118.2	1898	OK
  66	     0	67.4	117.9	1876	OK
  67	     0	68.1	125.8	1855	OK
  68	     0	67.8	115.2	1890	OK
  69	     0	68.0	117.1	1857	OK
  70	     0	66.2	122.2	1850	OK
  71	     0	69.6	121.2	1844	OK
  72	     0	67.0	125.3	1829	OK
  73	     0	65.9	115.2	1871	OK
  74	     0	67.9	106.4	1916	OK
  75	     0	66.1	118.0	1885	OK
  76	     0	68.5	130.8	1858	OK
  77	     0	69.0	118.1	1873	OK
  78	     0	67.1	113.2	1884	OK
  79	     0	66.0	113.9	1905	OK
  80	     0	69.1	107.1	1920	OK
  81	     0	65.3	116.1	1899	OK
  82	     0	68.7	119.8	1847	OK
  83	     0	67.8	113.3	1908	OK
  84	     0	65.7	115.1	1878	OK
  85	     0	67.2	116.3	1884	OK
  86	     0	66.1	135.6	1825	OK
  87	     0	68.0	123.2	1845	OK
  88	     0	67.1	112.8	1887	OK
  89	     0	67.9	120.4	1869	OK
  90	     0	66.8	114.2	1875	OK
  91	     0	68.5	116.4	1878	OK
  92	     0	65.1	118.5	1838	OK
  93	     0	67.3	115.8	1850	OK
  94	     0	68.3	154.6	1916	OK
  95	     0	67.5	112.8	1903	OK
  96	     0	67.8	116.9	1829	OK
  97	     0	69.1	91.9	1839	OK
  98	     0	67.7	117.9	1870	OK
  99	     0	67.8	112.8	1916	OK
 100	     0	68.5	114.9	1866	OK
 101	     0	68.2	114.1	1890	OK
 102	     0	67.7	122.5	1845	OK
 103	     0	68.2	118.1	1889	OK
 104	     0	67.5	115.9	1866	OK
 105	     0	66.6	114.6	1885	OK
 106	     0	66.6	114.2	1872	OK
 107	     0	67.3	115.4	1857	OK
 108	     0	68.1	118.7	1909	OK
