#chan	code	gain	vt50	innse	comment
   0	     0	67.8	119.8	1386	OK
   1	     0	70.0	122.1	1384	OK
   2	     0	66.0	118.1	1396	OK
   3	     0	66.5	118.2	1401	OK
   4	     0	66.6	118.1	1406	OK
   5	     0	65.8	115.9	1380	OK
   6	     0	66.4	114.8	1411	OK
   7	     0	66.2	115.3	1407	OK
   8	     0	65.8	116.4	1398	OK
   9	     0	66.1	116.7	1422	OK
  10	     0	66.5	116.1	1389	OK
  11	     0	67.5	116.3	1412	OK
  12	     0	68.1	117.3	1404	OK
  13	     0	67.6	117.4	1399	OK
  14	     0	68.3	120.8	1381	OK
  15	     0	66.0	116.4	1373	OK
  16	     0	64.7	117.6	1399	OK
  17	     0	65.8	116.6	1391	OK
  18	     0	64.9	115.4	1392	OK
  19	     0	67.5	114.4	1392	OK
  20	     0	67.0	117.4	1411	OK
  21	     0	66.8	121.9	1394	OK
  22	     0	66.0	119.1	1407	OK
  23	     0	67.2	118.1	1402	OK
  24	     0	66.4	117.5	1396	OK
  25	     0	68.3	122.7	1408	OK
  26	     0	66.2	119.0	1397	OK
  27	     0	66.7	118.6	1402	OK
  28	     0	66.8	118.7	1402	OK
  29	     0	66.8	121.8	1384	OK
  30	     0	65.7	114.6	1417	OK
  31	     0	67.3	121.5	1413	OK
  32	     0	65.2	114.6	1431	OK
  33	     0	68.9	119.1	1393	OK
  34	     0	66.9	121.0	1430	OK
  35	     0	69.6	122.7	1417	OK
  36	     0	68.0	120.3	1382	OK
  37	     0	67.4	121.1	1398	OK
  38	     0	65.8	115.8	1395	OK
  39	     0	66.2	120.2	1383	OK
  40	     0	65.7	114.7	1398	OK
  41	     0	65.8	118.4	1380	OK
  42	     0	66.1	119.0	1431	OK
  43	     0	65.2	115.9	1392	OK
  44	     0	65.7	115.6	1399	OK
  45	     0	66.3	119.4	1377	OK
  46	     0	65.3	114.9	1365	OK
  47	     0	66.3	119.0	1435	OK
  48	     0	67.7	120.3	1398	OK
  49	     0	67.1	120.7	1415	OK
  50	     0	67.1	116.8	1426	OK
  51	     0	66.1	117.3	1405	OK
  52	     0	68.9	123.3	1399	OK
  53	     0	67.1	119.9	1410	OK
  54	     0	64.7	116.2	1410	OK
  55	     0	65.9	115.0	1413	OK
  56	     0	66.3	117.0	1407	OK
  57	     0	67.8	119.5	1424	OK
  58	     0	65.9	117.6	1410	OK
  59	     0	68.3	121.2	1410	OK
  60	     0	67.2	119.0	1413	OK
  61	     0	66.3	118.5	1421	OK
  62	     0	69.9	124.8	1404	OK
  63	     0	70.7	123.4	1417	OK
  64	     0	68.8	122.0	1423	OK
  65	     0	70.0	122.4	1407	OK
  66	     0	65.9	117.8	1413	OK
  67	     0	67.8	120.4	1433	OK
  68	     0	67.6	119.2	1426	OK
  69	     0	67.4	118.6	1416	OK
  70	     0	65.9	118.2	1399	OK
  71	     0	67.4	120.0	1396	OK
  72	     0	66.5	118.1	1431	OK
  73	     0	65.0	116.4	1405	OK
  74	     0	65.8	115.7	1433	OK
  75	     0	67.3	118.4	1402	OK
  76	     0	66.4	121.2	1402	OK
  77	     0	65.6	118.0	1405	OK
  78	     0	67.0	118.6	1428	OK
  79	     0	68.2	120.6	1445	OK
  80	     0	66.8	120.0	1397	OK
  81	     0	67.1	118.0	1413	OK
  82	     0	67.1	118.3	1421	OK
  83	     0	65.8	115.8	1414	OK
  84	     0	68.2	122.0	1414	OK
  85	     0	65.3	116.1	1411	OK
  86	     0	68.2	119.3	1400	OK
  87	     0	65.3	115.1	1402	OK
  88	     0	65.7	114.4	1416	OK
  89	     0	65.2	117.6	1413	OK
  90	     0	66.9	120.5	1420	OK
  91	     0	66.6	117.0	1399	OK
  92	     0	67.3	118.4	1453	OK
  93	     0	64.9	114.0	1399	OK
  94	     0	65.0	115.5	1431	OK
  95	     0	65.1	114.8	1393	OK
  96	     0	68.1	119.1	1418	OK
  97	     0	65.7	116.6	1421	OK
  98	     0	68.9	121.4	1420	OK
  99	     0	67.4	116.2	1396	OK
 100	     0	65.8	117.4	1446	OK
 101	     0	64.9	117.2	1404	OK
 102	     0	66.9	118.3	1419	OK
 103	     0	66.4	115.6	1413	OK
 104	     0	66.9	118.2	1420	OK
 105	     0	66.1	115.8	1409	OK
 106	     0	65.7	114.1	1427	OK
 107	     0	66.7	115.9	1417	OK
 108	     0	67.5	121.0	1440	OK
 109	     0	65.7	115.8	1401	OK
 110	     0	67.7	119.7	1432	OK
 111	     0	66.9	114.7	1431	OK
 112	     0	66.7	117.1	1435	OK
 113	     0	68.0	118.9	1410	OK
 114	     0	66.2	120.8	1447	OK
 115	     0	66.9	118.0	1418	OK
 116	     0	66.7	119.3	1414	OK
 117	     0	67.1	117.6	1429	OK
 118	     0	66.3	119.0	1420	OK
 119	     0	65.9	117.6	1437	OK
 120	     0	67.4	118.7	1425	OK
 121	     0	67.9	117.2	1411	OK
 122	     0	66.4	115.4	1423	OK
 123	     0	66.3	115.9	1437	OK
 124	     0	68.9	119.7	1431	OK
 125	     0	66.9	115.3	1450	OK
 126	     0	68.4	120.4	1479	OK
 127	  4000	70.9	118.3	1551	high noise
 128	     0	68.2	120.8	1417	OK
 129	     0	67.0	119.5	1405	OK
 130	     0	65.8	117.9	1418	OK
 131	     0	67.9	125.0	1409	OK
 132	     0	65.3	117.0	1383	OK
 133	     0	67.7	120.1	1422	OK
 134	     0	65.8	119.2	1406	OK
 135	     0	68.1	119.0	1425	OK
 136	     0	65.7	115.4	1403	OK
 137	     0	67.1	121.8	1387	OK
 138	     0	65.4	118.2	1392	OK
 139	     0	65.2	118.0	1391	OK
 140	     0	65.6	115.5	1391	OK
 141	     0	65.4	115.7	1412	OK
 142	     0	64.2	115.6	1391	OK
 143	     0	64.1	115.9	1404	OK
 144	     0	66.3	117.2	1391	OK
 145	     0	65.6	117.6	1389	OK
 146	     0	66.0	118.3	1432	OK
 147	     0	67.0	118.6	1405	OK
 148	     0	67.4	118.2	1410	OK
 149	     0	67.4	121.6	1424	OK
 150	     0	66.6	118.6	1383	OK
 151	     0	64.2	116.1	1403	OK
 152	     0	64.8	116.3	1395	OK
 153	     0	67.0	118.2	1389	OK
 154	     0	68.2	120.7	1422	OK
 155	     0	66.1	120.0	1401	OK
 156	     0	63.9	114.2	1410	OK
 157	     0	64.2	113.0	1423	OK
 158	     0	65.7	113.3	1413	OK
 159	     0	66.0	115.9	1415	OK
 160	     0	63.7	116.1	1405	OK
 161	     0	67.9	119.0	1407	OK
 162	     0	65.0	114.2	1418	OK
 163	     0	65.3	118.6	1415	OK
 164	     0	66.0	117.9	1424	OK
 165	     0	64.9	119.3	1393	OK
 166	     0	65.1	118.2	1399	OK
 167	     0	65.0	116.4	1418	OK
 168	     0	66.3	119.0	1384	OK
 169	     0	67.5	120.5	1403	OK
 170	     0	65.6	114.9	1428	OK
 171	     0	66.8	119.1	1395	OK
 172	     0	65.5	119.0	1390	OK
 173	     0	66.8	120.5	1400	OK
 174	     0	66.5	118.0	1426	OK
 175	     0	67.2	118.1	1401	OK
 176	     0	64.7	117.1	1383	OK
 177	     0	66.5	121.2	1438	OK
 178	     0	65.8	116.6	1394	OK
 179	     0	68.3	120.3	1430	OK
 180	     0	67.5	118.1	1426	OK
 181	     0	66.7	119.2	1389	OK
 182	     0	64.6	114.9	1414	OK
 183	     0	66.9	119.9	1399	OK
 184	     0	68.9	122.5	1414	OK
 185	     0	66.9	118.1	1401	OK
 186	     0	66.3	114.4	1399	OK
 187	     0	66.0	116.1	1419	OK
 188	     0	66.1	118.5	1393	OK
 189	     0	66.9	119.2	1409	OK
 190	     0	65.8	118.9	1396	OK
 191	     0	67.1	120.8	1413	OK
 192	     0	65.5	119.3	1407	OK
 193	     0	66.7	118.3	1408	OK
 194	     0	65.1	119.0	1395	OK
 195	     0	67.7	119.2	1394	OK
 196	     0	65.4	113.8	1388	OK
 197	     0	66.0	115.4	1412	OK
 198	     0	63.3	114.0	1411	OK
 199	     0	66.5	118.4	1422	OK
 200	     0	64.1	113.5	1405	OK
 201	     0	66.3	116.8	1397	OK
 202	     0	63.3	114.6	1396	OK
 203	     0	65.9	117.7	1407	OK
 204	     0	63.1	111.0	1423	OK
 205	     0	64.8	113.0	1409	OK
 206	     0	63.8	113.8	1444	OK
 207	     0	62.8	111.9	1389	OK
 208	     0	65.1	116.8	1403	OK
 209	     0	63.2	112.8	1394	OK
 210	     0	62.8	113.2	1388	OK
 211	     0	65.4	118.4	1397	OK
 212	     0	64.9	117.0	1421	OK
 213	     0	63.4	114.4	1398	OK
 214	     0	63.9	114.1	1389	OK
 215	     0	63.0	114.9	1395	OK
 216	     0	64.8	115.8	1400	OK
 217	     0	66.4	117.1	1424	OK
 218	     0	64.7	114.3	1370	OK
 219	     0	65.0	117.9	1418	OK
 220	     0	64.2	115.9	1413	OK
 221	     0	65.1	119.3	1404	OK
 222	     0	62.5	116.0	1377	OK
 223	     0	64.1	112.2	1405	OK
 224	     0	66.5	120.0	1407	OK
 225	     0	65.4	117.6	1391	OK
 226	     0	65.3	118.5	1406	OK
 227	     0	65.6	118.0	1392	OK
 228	     0	66.4	118.6	1398	OK
 229	     0	67.0	117.0	1390	OK
 230	     0	62.9	114.0	1397	OK
 231	     0	65.2	114.5	1415	OK
 232	     0	64.2	115.9	1396	OK
 233	     0	63.7	113.8	1405	OK
 234	     0	64.1	116.6	1405	OK
 235	     0	65.9	117.4	1405	OK
 236	     0	66.0	116.0	1388	OK
 237	     0	65.6	112.4	1413	OK
 238	     0	64.6	116.5	1404	OK
 239	     0	65.7	117.3	1364	OK
 240	     0	65.2	115.2	1383	OK
 241	     0	63.1	111.4	1414	OK
 242	     0	63.4	115.4	1397	OK
 243	     0	64.3	116.1	1396	OK
 244	     0	67.6	120.8	1400	OK
 245	     0	63.6	113.2	1397	OK
 246	     0	64.7	115.8	1373	OK
 247	     0	65.0	116.4	1399	OK
 248	     0	63.6	114.9	1390	OK
 249	     0	60.8	106.4	1385	OK
 250	     0	64.0	113.7	1372	OK
 251	     0	64.0	113.5	1388	OK
 252	     0	64.8	114.1	1418	OK
 253	     0	64.7	113.1	1378	OK
 254	     0	64.7	116.7	1394	OK
 255	     0	64.9	120.1	1387	OK
 256	     0	71.9	125.9	1411	OK
 257	     0	70.1	128.5	1412	OK
 258	     0	68.6	122.5	1411	OK
 259	     0	71.1	126.4	1415	OK
 260	     0	71.5	125.5	1412	OK
 261	     0	70.9	128.3	1416	OK
 262	     0	69.0	126.0	1456	OK
 263	     0	68.4	154.5	1469	OK
 264	     0	67.6	121.0	1419	OK
 265	     0	70.1	124.4	1426	OK
 266	     0	71.0	125.2	1454	OK
 267	     0	69.6	121.1	1465	OK
 268	     0	69.7	121.5	1444	OK
 269	     0	68.8	125.3	1440	OK
 270	     0	70.2	130.4	1443	OK
 271	     0	71.1	125.1	1438	OK
 272	     0	69.5	124.5	1417	OK
 273	     0	68.8	125.9	1420	OK
 274	     0	67.7	119.0	1417	OK
 275	     0	68.3	124.5	1435	OK
 276	     0	68.3	122.9	1435	OK
 277	     0	68.1	122.4	1420	OK
 278	     0	68.7	125.1	1420	OK
 279	     0	68.6	124.2	1421	OK
 280	     0	69.2	123.6	1398	OK
 281	     0	71.8	126.9	1420	OK
 282	     0	69.3	121.0	1428	OK
 283	     0	68.5	123.4	1386	OK
 284	     0	70.1	126.8	1401	OK
 285	     0	68.4	121.9	1401	OK
 286	     0	68.6	121.0	1419	OK
 287	     0	67.0	119.6	1427	OK
 288	     0	69.3	124.2	1431	OK
 289	     0	69.0	121.1	1427	OK
 290	     0	71.4	126.5	1417	OK
 291	     0	67.7	119.2	1408	OK
 292	     0	68.8	121.5	1430	OK
 293	     0	69.5	121.4	1415	OK
 294	     0	69.7	124.5	1405	OK
 295	     0	68.2	120.1	1426	OK
 296	     0	67.4	120.8	1416	OK
 297	     0	69.0	121.2	1423	OK
 298	     0	68.9	120.4	1427	OK
 299	     0	68.8	123.6	1406	OK
 300	     0	69.3	124.1	1438	OK
 301	     0	70.0	125.3	1441	OK
 302	     0	69.0	121.3	1424	OK
 303	     0	68.6	122.4	1432	OK
 304	     0	68.5	124.0	1395	OK
 305	     0	68.0	119.3	1402	OK
 306	     0	69.1	122.8	1436	OK
 307	     0	67.1	118.1	1419	OK
 308	     0	67.8	122.5	1442	OK
 309	     0	68.7	122.5	1419	OK
 310	     0	68.1	118.8	1434	OK
 311	     0	69.0	122.9	1425	OK
 312	     0	69.1	121.5	1434	OK
 313	     0	69.5	125.8	1416	OK
 314	     0	70.5	122.4	1410	OK
 315	     0	68.8	122.7	1406	OK
 316	     0	70.3	123.5	1437	OK
 317	     0	71.5	126.1	1433	OK
 318	     0	70.6	126.0	1434	OK
 319	     0	70.8	126.6	1439	OK
 320	     0	72.7	128.0	1448	OK
 321	     0	73.3	128.2	1449	OK
 322	     0	70.0	121.7	1425	OK
 323	     0	70.0	124.5	1457	OK
 324	     0	71.2	124.7	1457	OK
 325	     0	69.7	122.1	1432	OK
 326	     0	68.7	124.1	1429	OK
 327	     0	71.2	124.4	1448	OK
 328	     0	68.7	119.6	1465	OK
 329	     0	68.8	122.2	1450	OK
 330	     0	69.3	124.7	1446	OK
 331	     0	65.5	118.6	1427	OK
 332	     0	69.0	134.8	1459	OK
 333	     0	67.4	121.8	1456	OK
 334	     0	67.0	119.6	1414	OK
 335	     0	69.4	124.0	1441	OK
 336	     0	69.3	123.4	1443	OK
 337	     0	68.3	121.3	1461	OK
 338	     0	66.6	117.1	1446	OK
 339	     0	68.2	124.3	1455	OK
 340	     0	69.0	124.3	1440	OK
 341	     0	69.5	121.4	1474	OK
 342	     0	68.8	119.4	1476	OK
 343	     0	66.9	118.9	1495	OK
 344	     0	69.0	121.9	1492	OK
 345	     0	68.9	122.2	1505	OK
 346	     0	68.4	121.5	1498	OK
 347	     0	68.9	123.7	1519	OK
 348	     0	68.3	122.8	1517	OK
 349	     0	69.0	120.9	1529	OK
 350	     0	65.8	116.1	1520	OK
 351	     0	68.4	121.7	1545	OK
 352	     0	68.4	119.4	1548	OK
 353	     0	68.0	118.7	1512	OK
 354	     0	67.4	119.1	1511	OK
 355	     0	67.3	118.2	1503	OK
 356	     0	68.4	121.7	1513	OK
 357	     0	67.5	118.7	1504	OK
 358	     0	69.8	122.8	1492	OK
 359	     0	67.8	118.2	1480	OK
 360	     0	69.7	139.4	1476	OK
 361	     0	68.9	120.4	1472	OK
 362	     0	66.7	116.9	1445	OK
 363	     0	68.2	120.0	1457	OK
 364	     0	67.5	116.9	1464	OK
 365	     0	68.8	121.7	1446	OK
 366	     0	66.8	117.6	1468	OK
 367	     0	68.6	122.5	1456	OK
 368	     0	66.6	117.4	1428	OK
 369	     0	68.1	120.7	1447	OK
 370	     0	65.8	118.7	1474	OK
 371	     0	69.5	121.8	1444	OK
 372	     0	68.1	118.7	1434	OK
 373	     0	68.6	120.6	1423	OK
 374	     0	68.5	121.7	1431	OK
 375	     0	68.8	121.2	1414	OK
 376	     0	70.0	125.2	1422	OK
 377	     0	67.1	117.8	1412	OK
 378	     0	69.4	122.7	1414	OK
 379	     0	69.9	123.2	1426	OK
 380	     0	70.8	128.6	1391	OK
 381	     0	70.0	123.4	1393	OK
 382	     0	70.8	123.9	1396	OK
 383	     0	70.3	123.5	1395	OK
 384	     0	71.6	127.4	1419	OK
 385	     0	72.4	131.5	1393	OK
 386	     0	72.1	131.2	1424	OK
 387	     0	69.5	126.2	1431	OK
 388	     0	66.1	118.7	1404	OK
 389	     0	69.0	119.5	1394	OK
 390	     0	66.5	118.2	1413	OK
 391	     0	67.8	122.0	1437	OK
 392	     0	67.2	122.7	1407	OK
 393	     0	68.4	125.1	1418	OK
 394	     0	68.6	123.7	1409	OK
 395	     0	72.6	128.4	1399	OK
 396	     0	68.2	124.9	1406	OK
 397	     0	67.5	124.7	1399	OK
 398	     0	71.1	127.1	1401	OK
 399	     0	68.2	123.6	1389	OK
 400	     0	71.2	127.6	1392	OK
 401	     0	70.3	129.0	1391	OK
 402	     0	70.3	123.3	1388	OK
 403	     0	68.6	123.8	1402	OK
 404	     0	69.6	124.8	1370	OK
 405	     0	68.8	122.4	1354	OK
 406	     0	70.6	125.4	1376	OK
 407	     0	69.0	123.7	1345	OK
 408	     0	69.1	124.2	1321	OK
 409	     0	69.3	126.7	1360	OK
 410	     0	67.1	120.9	1371	OK
 411	     0	68.2	119.9	1343	OK
 412	     0	69.5	124.4	1340	OK
 413	     0	69.2	123.5	1317	OK
 414	     0	69.4	122.9	1331	OK
 415	     0	67.1	120.8	1316	OK
 416	     0	67.6	119.7	1316	OK
 417	     0	67.7	122.5	1311	OK
 418	     0	69.1	124.6	1289	OK
 419	     0	66.7	118.1	1324	OK
 420	     0	66.7	120.0	1295	OK
 421	     0	68.6	123.4	1315	OK
 422	     0	67.1	120.9	1283	OK
 423	     0	67.9	119.4	1298	OK
 424	     0	70.7	125.6	1306	OK
 425	     0	68.5	123.0	1282	OK
 426	     0	68.9	123.9	1275	OK
 427	     0	67.2	120.3	1301	OK
 428	     0	68.5	120.4	1262	OK
 429	     0	67.8	121.9	1283	OK
 430	     0	69.8	123.6	1299	OK
 431	     0	68.1	121.0	1267	OK
 432	     0	68.9	123.5	1290	OK
 433	     0	67.7	122.6	1283	OK
 434	     0	69.9	127.1	1307	OK
 435	     0	68.6	122.6	1279	OK
 436	     0	68.5	121.3	1263	OK
 437	     0	68.6	124.5	1285	OK
 438	     0	67.2	121.2	1277	OK
 439	     0	68.4	124.1	1290	OK
 440	     0	68.7	122.5	1274	OK
 441	     0	71.5	128.5	1292	OK
 442	     0	67.0	121.9	1261	OK
 443	     0	67.0	121.5	1251	OK
 444	     0	71.0	127.2	1301	OK
 445	     0	71.3	128.2	1302	OK
 446	     0	69.8	125.6	1294	OK
 447	     0	72.0	129.7	1266	OK
 448	     0	69.9	126.2	1263	OK
 449	     0	68.5	123.1	1276	OK
 450	     0	67.5	124.9	1290	OK
 451	     0	67.1	121.3	1295	OK
 452	     0	65.3	118.3	1244	OK
 453	     0	70.0	126.5	1306	OK
 454	     0	66.3	119.4	1285	OK
 455	     0	66.8	122.7	1300	OK
 456	     0	69.2	121.6	1265	OK
 457	     0	67.1	121.9	1288	OK
 458	     0	67.1	122.9	1313	OK
 459	     0	68.6	123.9	1302	OK
 460	     0	69.2	124.5	1322	OK
 461	     0	67.2	121.5	1309	OK
 462	     0	66.0	119.4	1328	OK
 463	     0	66.8	122.3	1320	OK
 464	     0	67.7	125.2	1357	OK
 465	     0	68.7	125.4	1341	OK
 466	     0	67.8	121.2	1372	OK
 467	     0	67.9	120.9	1412	OK
 468	     0	66.4	122.7	1437	OK
 469	  4000	67.9	131.5	1465	high noise
 470	  4000	65.6	115.8	1458	high noise
 471	  4000	65.3	117.3	1493	high noise
 472	  4000	65.3	121.5	1490	high noise
 473	  4000	64.8	116.3	1517	high noise
 474	  4000	65.8	121.3	1511	high noise
 475	  4000	66.0	119.1	1508	high noise
 476	  4000	64.1	118.3	1535	high noise
 477	  4000	68.3	124.9	1557	high noise
 478	  4000	67.0	123.7	1476	high noise
 479	  4000	65.6	119.8	1490	high noise
 480	  4000	67.7	121.7	1449	high noise
 481	  4000	66.6	121.6	1464	high noise
 482	  4000	66.0	121.5	1479	high noise
 483	  4000	63.8	118.4	1456	high noise
 484	     0	64.6	115.7	1439	OK
 485	     0	65.5	120.0	1436	OK
 486	     0	66.6	122.2	1416	OK
 487	     0	65.3	118.9	1402	OK
 488	     0	67.3	123.4	1383	OK
 489	     0	65.9	117.0	1381	OK
 490	     0	66.7	121.6	1361	OK
 491	     0	65.7	116.1	1371	OK
 492	     0	62.9	113.8	1361	OK
 493	     0	66.6	121.0	1378	OK
 494	     0	65.9	119.5	1354	OK
 495	     0	65.5	121.0	1377	OK
