#chan	code	gain	vt50	innse	comment
 238	     4	55.0	86.4	3932	inefficient
 239	     4	55.8	84.5	3950	inefficient
 240	     4	55.0	81.8	3955	inefficient
 241	     4	53.6	88.2	3983	inefficient
 242	 80000	53.3	87.4	4003	very high noise
 243	 80000	54.1	87.1	3922	very high noise
 244	     4	58.1	87.3	3989	inefficient
 245	     4	54.1	86.0	3941	inefficient
 246	 80000	56.3	108.7	3895	very high noise
 247	 80000	55.3	87.9	3943	very high noise
 248	     4	53.3	83.3	3958	inefficient
 249	 80000	51.0	82.2	3861	very high noise
 250	 80000	56.1	104.7	3864	very high noise
 251	 80000	54.1	85.9	4000	very high noise
 252	 80000	55.6	88.4	3851	very high noise
 253	     4	55.1	86.3	3993	inefficient
 254	 80000	53.8	84.1	3989	very high noise
 255	 80000	54.7	96.7	3980	very high noise
 256	     4	65.9	98.0	5775	inefficient
 257	     4	64.4	89.5	5886	inefficient
 258	     4	64.0	89.7	5787	inefficient
 259	     4	66.6	94.6	5938	inefficient
 260	     4	66.4	98.0	6033	inefficient
 261	     4	69.1	70.4	6366	inefficient
 262	     4	67.8	72.8	6586	inefficient
 263	     4	64.1	98.9	6347	inefficient
 264	     4	62.4	101.2	6652	inefficient
 265	     4	66.7	104.4	6639	inefficient
 266	     4	68.7	100.4	6887	inefficient
 267	     4	66.9	103.9	6888	inefficient
 268	     4	68.7	93.4	6863	inefficient
 269	     4	68.6	71.8	7198	inefficient
 270	     4	67.0	47.7	7935	inefficient
 271	     4	69.5	93.8	6844	inefficient
 272	     4	65.7	94.1	6726	inefficient
 273	     4	65.8	89.9	6554	inefficient
 274	     4	63.4	93.7	6408	inefficient
 275	     4	65.4	79.7	6348	inefficient
 276	     4	64.0	81.1	6147	inefficient
 277	     4	64.1	71.3	6168	inefficient
 278	     4	62.7	95.3	5792	inefficient
 279	     4	61.8	88.0	5815	inefficient
 280	     4	62.3	95.5	5587	inefficient
 281	     4	65.2	95.6	5278	inefficient
 282	     4	62.5	88.5	5108	inefficient
 283	     4	60.1	95.0	4980	inefficient
 284	     4	61.9	85.6	4902	inefficient
 285	     4	59.7	94.1	4725	inefficient
 286	     4	60.6	95.4	4593	inefficient
 287	     4	58.8	90.1	4613	inefficient
 288	     4	60.8	107.1	4570	inefficient
 289	     4	60.3	93.1	4651	inefficient
 290	     4	62.9	97.6	4495	inefficient
 291	     4	58.3	86.8	4558	inefficient
 292	     4	60.1	123.0	4515	inefficient
 293	     4	60.2	84.9	4632	inefficient
 294	     4	60.2	86.4	4689	inefficient
 295	     4	59.4	87.2	4829	inefficient
 296	 80000	58.4	165.7	4999	very high noise
 297	     4	59.6	83.2	5023	inefficient
 298	     4	59.0	84.1	5109	inefficient
 299	     4	58.1	89.2	5158	inefficient
 300	     4	58.8	81.5	5247	inefficient
 301	     4	59.6	84.1	5190	inefficient
 302	     4	59.3	83.4	5103	inefficient
 303	     4	58.7	86.9	5163	inefficient
 304	     4	58.5	87.2	5194	inefficient
 305	     4	56.1	76.4	5370	inefficient
 306	     4	57.6	83.0	5320	inefficient
 307	     4	56.3	76.9	5302	inefficient
 308	     4	58.1	139.9	5297	inefficient
 309	     4	57.2	86.3	5420	inefficient
 310	     4	56.9	77.1	5418	inefficient
 311	     4	57.2	82.1	5444	inefficient
 312	     4	57.5	88.2	5487	inefficient
 313	     4	57.5	85.8	5601	inefficient
 314	     4	59.8	87.5	5454	inefficient
 315	     4	57.6	85.5	5479	inefficient
 316	     4	59.0	87.7	5543	inefficient
 317	     4	60.5	100.4	5529	inefficient
 318	     4	59.2	84.4	5547	inefficient
 319	     4	60.0	87.4	5594	inefficient
 320	     4	62.0	85.5	5599	inefficient
 321	     4	62.6	93.7	5589	inefficient
 322	     4	58.8	86.5	5668	inefficient
 323	     4	59.7	84.2	5612	inefficient
 324	     4	61.2	83.8	5594	inefficient
 325	     4	58.8	80.6	5674	inefficient
 326	     4	58.4	82.0	5554	inefficient
 327	     4	60.8	89.5	5588	inefficient
 328	     4	58.7	82.2	5580	inefficient
 329	     4	57.6	79.9	5712	inefficient
 330	     4	57.3	76.9	5893	inefficient
 331	     4	53.9	85.3	5928	inefficient
 332	     4	57.2	80.5	5886	inefficient
 333	     4	55.8	83.3	5937	inefficient
 334	     4	55.6	83.9	5925	inefficient
 335	     4	58.0	86.0	5892	inefficient
 336	     4	57.3	82.5	5961	inefficient
 337	     4	55.5	77.0	6041	inefficient
 338	     4	53.7	77.4	6166	inefficient
 339	     4	56.3	80.6	6205	inefficient
 340	     4	55.8	87.9	6554	inefficient
 341	     4	55.3	85.8	6996	inefficient
 342	     4	53.9	90.0	7354	inefficient
 343	     4	51.0	87.5	7793	inefficient
 344	     4	50.9	82.3	8114	inefficient
 345	     4	51.0	95.7	8563	inefficient
 346	     4	49.0	94.7	8895	inefficient
 347	     4	48.1	87.0	9086	inefficient
 348	     4	46.8	77.3	9114	inefficient
 349	     4	47.0	72.9	9122	inefficient
 350	     4	45.6	84.4	9536	inefficient
 351	     4	46.9	72.8	9257	inefficient
 352	     4	46.9	81.5	9483	inefficient
 353	     4	47.3	93.8	9886	inefficient
 354	     4	45.5	73.8	9375	inefficient
 355	     4	46.5	92.8	9682	inefficient
 356	     4	47.3	86.1	9278	inefficient
 357	     4	46.5	80.6	9282	inefficient
 358	     4	49.4	79.2	8658	inefficient
 359	     4	49.2	94.8	8835	inefficient
 360	     4	50.4	98.5	8738	inefficient
 361	     4	50.2	87.2	8316	inefficient
 362	     4	47.7	74.9	8341	inefficient
 363	     4	51.0	89.1	7993	inefficient
 364	     4	50.0	80.9	7792	inefficient
 365	     4	52.0	78.4	7503	inefficient
 366	     4	51.3	76.9	7239	inefficient
 367	     4	53.1	79.4	7048	inefficient
 368	     4	50.7	67.4	6900	inefficient
 369	     4	53.5	71.7	6655	inefficient
 370	     4	52.1	74.9	6497	inefficient
 371	     4	54.7	63.3	6339	inefficient
 372	     4	56.2	88.6	6032	inefficient
 373	     4	57.3	81.7	5755	inefficient
 374	     4	57.8	90.0	5600	inefficient
 375	     4	57.0	73.1	5549	inefficient
 376	     4	59.5	89.5	5165	inefficient
 377	     4	57.6	83.6	4954	inefficient
 378	     4	59.7	93.7	4755	inefficient
 379	     4	60.5	84.7	4456	inefficient
 380	     4	61.1	104.5	4291	inefficient
 381	     4	61.1	96.9	4110	inefficient
 382	     4	62.9	89.1	3981	inefficient
 383	     4	62.8	94.9	3916	inefficient
 384	     4	60.5	89.9	5996	inefficient
 385	     4	60.9	81.6	6069	inefficient
 386	     4	62.3	90.5	5636	inefficient
 387	     4	59.0	88.8	5810	inefficient
 388	     4	55.9	73.7	5716	inefficient
 389	     4	58.4	82.1	5729	inefficient
 390	     4	56.5	81.1	5596	inefficient
 391	     4	58.3	85.3	5690	inefficient
 392	     4	57.3	89.3	5581	inefficient
 393	     4	57.9	84.2	5597	inefficient
 394	     4	57.8	79.4	5802	inefficient
 395	     4	61.9	82.8	5737	inefficient
 396	     4	58.0	67.8	5627	inefficient
 397	     4	57.8	89.6	5579	inefficient
 398	     4	61.4	82.0	5540	inefficient
 399	     4	58.1	89.4	5498	inefficient
 400	     4	60.9	85.8	5327	inefficient
 401	     4	61.0	86.5	5173	inefficient
 402	     4	59.6	91.3	5188	inefficient
 403	     4	59.2	86.4	5035	inefficient
 404	     4	59.7	90.8	4788	inefficient
 405	     4	59.2	81.2	4824	inefficient
 406	     4	60.4	93.3	4679	inefficient
 407	     4	59.8	85.9	4564	inefficient
 408	     4	60.2	92.6	4410	inefficient
 409	     4	60.5	90.3	4320	inefficient
 410	     4	57.9	86.3	4267	inefficient
 411	     4	59.5	89.1	4148	inefficient
 412	     4	60.8	89.0	4110	inefficient
 413	     4	60.8	87.1	3968	inefficient
 414	     4	61.6	93.1	3888	inefficient
 415	     4	58.7	86.1	3850	inefficient
 416	     4	59.1	86.9	3894	inefficient
 417	     4	59.6	88.1	3735	inefficient
 418	     4	60.6	84.1	3744	inefficient
 419	 80000	58.9	86.6	3625	very high noise
 420	     4	58.9	84.9	3667	inefficient
 421	     4	61.1	95.7	3672	inefficient
 422	     4	59.9	88.8	3626	inefficient
 423	     4	59.8	86.7	3697	inefficient
 424	     4	63.3	94.8	3685	inefficient
 425	     4	61.5	87.9	3618	inefficient
 426	     4	60.2	90.3	3747	inefficient
 427	     4	59.8	91.9	3610	inefficient
 428	     4	60.5	89.8	3591	inefficient
 429	     4	59.7	92.3	3647	inefficient
 430	     4	62.0	91.1	3569	inefficient
 431	     4	60.1	83.7	3593	inefficient
 432	     4	60.6	90.9	3593	inefficient
 433	     4	59.3	87.7	3583	inefficient
 434	     4	61.6	94.9	3538	inefficient
 435	 80000	60.5	92.6	3494	very high noise
 436	     4	60.4	89.7	3438	inefficient
 437	     4	60.0	90.3	3458	inefficient
 438	 80000	58.0	90.2	3494	very high noise
 439	     4	60.1	89.8	3466	inefficient
 440	 80000	61.4	155.8	3318	very high noise
 441	     4	62.2	90.2	3458	inefficient
 442	 80000	57.6	88.4	3597	very high noise
 443	 80000	57.9	89.0	3649	very high noise
 444	     4	61.7	93.2	3681	inefficient
 445	     4	61.8	87.1	3836	inefficient
 446	     4	60.2	90.3	3989	inefficient
 447	     4	62.0	88.0	4195	inefficient
 448	     4	60.5	90.1	4414	inefficient
 449	     4	58.9	91.9	4719	inefficient
 450	     4	57.9	86.2	4847	inefficient
 451	     4	57.7	84.7	5092	inefficient
 452	     4	55.7	76.0	5518	inefficient
 453	     4	60.7	79.0	5596	inefficient
 454	     4	55.3	67.4	6171	inefficient
 455	     4	56.7	76.3	6156	inefficient
 456	     4	58.8	72.7	6542	inefficient
 457	     4	57.3	80.6	6635	inefficient
 458	     4	54.9	71.8	7322	inefficient
 459	     4	52.8	55.4	8243	inefficient
 460	     4	56.0	74.0	8517	inefficient
 461	     4	50.8	64.9	9525	inefficient
 462	     4	53.2	78.7	9409	inefficient
 463	     4	47.8	64.5	10729	inefficient
 464	     4	50.8	78.0	11666	inefficient
 465	     4	46.2	66.8	13504	inefficient
 466	     4	40.2	57.2	15507	inefficient
 467	     4	41.7	63.0	17086	inefficient
 468	     4	42.6	70.2	18840	inefficient
 469	     4	39.8	63.2	22335	inefficient
 470	     4	41.5	72.5	25295	inefficient
 471	     4	42.7	74.3	26670	inefficient
 472	     4	38.9	66.4	28521	inefficient
 473	     4	39.6	62.3	29272	inefficient
 474	     4	42.4	65.5	30958	inefficient
 475	     4	40.4	60.1	29917	inefficient
 476	     4	38.0	55.8	29369	inefficient
 477	     4	41.2	55.6	31634	inefficient
 478	     4	40.3	53.2	29532	inefficient
 479	     4	43.2	61.8	28242	inefficient
 480	     4	51.8	79.9	27396	inefficient
 481	     4	41.0	57.8	26759	inefficient
 482	     4	39.7	55.6	24723	inefficient
 483	     4	45.4	70.8	23479	inefficient
 484	     4	43.5	64.3	20697	inefficient
 485	     4	37.1	53.4	19984	inefficient
 486	     4	44.3	62.2	17970	inefficient
 487	     4	40.6	56.9	17026	inefficient
 488	     4	47.4	66.5	14648	inefficient
 489	     4	50.3	74.1	12480	inefficient
 490	     4	45.3	57.9	12209	inefficient
 491	     4	50.3	71.0	10578	inefficient
 492	     4	49.1	72.6	9904	inefficient
 493	     4	53.4	68.7	9165	inefficient
 494	     4	53.3	67.3	8811	inefficient
 495	     4	55.2	69.0	8389	inefficient
 496	     4	59.1	72.6	8133	inefficient
 497	     4	58.4	70.4	7583	inefficient
 498	     4	59.8	80.6	7379	inefficient
 499	     4	58.7	85.5	6908	inefficient
 500	     4	57.8	88.1	6508	inefficient
 501	     4	56.6	89.1	6339	inefficient
 502	     4	57.6	90.8	6125	inefficient
 503	     4	58.9	91.5	5842	inefficient
 504	     4	57.8	97.5	5726	inefficient
 505	     4	59.5	89.5	5454	inefficient
 506	     4	59.3	82.1	5623	inefficient
 507	     4	57.9	88.2	5508	inefficient
 508	     4	59.2	83.9	5474	inefficient
 509	     4	58.7	83.1	5570	inefficient
 510	     4	57.6	107.6	5560	inefficient
 511	     4	61.3	89.9	5542	inefficient
 512	     4	62.4	92.8	3875	inefficient
 513	     4	59.5	92.4	3992	inefficient
 514	     4	58.2	95.6	4022	inefficient
 515	     4	59.4	86.1	3861	inefficient
 516	     4	58.1	89.1	3950	inefficient
 517	     4	57.0	79.1	3997	inefficient
 518	     4	58.2	87.3	3947	inefficient
 519	 80000	58.2	88.6	3894	very high noise
 520	     4	58.5	88.4	3949	inefficient
 521	 80000	57.7	96.6	3950	very high noise
 522	     4	59.6	88.6	3992	inefficient
 523	     4	59.1	87.7	3981	inefficient
 524	     4	55.4	84.2	4067	inefficient
 525	     4	57.7	91.0	3982	inefficient
 526	 80000	57.8	106.4	4025	very high noise
 527	     4	57.4	92.9	3997	inefficient
 528	     4	57.6	83.0	4013	inefficient
 529	     4	57.1	78.1	4040	inefficient
 530	     4	59.1	91.4	4119	inefficient
 531	     4	56.2	90.7	4099	inefficient
 532	     4	57.7	88.8	4124	inefficient
 533	 80000	60.9	156.9	3915	very high noise
 534	     4	56.6	87.0	4081	inefficient
 535	     4	56.0	84.9	4087	inefficient
 536	     4	59.4	87.4	4030	inefficient
 537	     4	58.0	89.0	4152	inefficient
 538	     4	58.4	89.4	4066	inefficient
 539	     4	59.2	91.6	4104	inefficient
 540	     4	56.7	86.2	4125	inefficient
 541	     4	56.3	90.7	4122	inefficient
 542	     4	58.9	90.6	4187	inefficient
 543	     4	57.2	85.4	4136	inefficient
 544	     4	56.5	91.1	4087	inefficient
 545	     4	54.9	75.6	4206	inefficient
 546	     4	56.2	86.6	4084	inefficient
 547	     4	55.3	82.7	4335	inefficient
 548	     4	57.1	90.4	4272	inefficient
 549	     4	55.4	85.9	4208	inefficient
 550	     4	55.6	83.7	4278	inefficient
 551	     4	54.5	81.9	4301	inefficient
 552	     4	59.2	90.1	4266	inefficient
 553	     4	58.7	94.1	4287	inefficient
 554	     4	55.7	89.6	4328	inefficient
 555	     4	57.7	88.4	4319	inefficient
 556	     4	54.9	84.0	4303	inefficient
 557	     4	56.6	81.5	4354	inefficient
 558	     4	57.7	88.5	4354	inefficient
 559	     4	57.3	84.5	4323	inefficient
 560	     4	55.2	85.1	4455	inefficient
 561	     4	56.1	88.1	4548	inefficient
 562	     4	55.6	82.0	4567	inefficient
 563	     4	56.0	92.6	4496	inefficient
 564	     4	58.2	88.3	4516	inefficient
 565	     4	56.7	88.8	4513	inefficient
 566	     4	57.8	83.5	4473	inefficient
 567	     4	53.8	82.8	4677	inefficient
 568	 80000	63.5	166.6	4114	very high noise
 569	     4	56.8	97.3	4549	inefficient
 570	     4	55.2	88.7	4700	inefficient
 571	     4	59.4	87.7	4553	inefficient
 572	     4	55.7	84.6	4723	inefficient
 573	 80000	59.8	110.0	4643	very high noise
 574	     4	57.5	89.3	4664	inefficient
 575	     4	60.2	92.5	4575	inefficient
 576	     4	56.0	85.3	4798	inefficient
 577	     4	54.6	87.4	4699	inefficient
 578	     4	55.2	91.3	4609	inefficient
 579	 80000	63.0	169.8	4172	very high noise
 580	     4	57.3	100.0	4624	inefficient
 581	     4	57.0	90.0	4591	inefficient
 582	     4	55.1	92.1	4548	inefficient
 583	     4	55.2	89.5	4737	inefficient
 584	     4	52.6	83.6	4742	inefficient
 585	     4	53.1	86.8	4732	inefficient
 586	     4	55.4	82.7	4694	inefficient
 587	     4	54.5	91.1	4676	inefficient
 588	     4	54.4	99.3	4653	inefficient
 589	     4	52.9	84.3	4707	inefficient
 590	     4	53.5	84.1	4688	inefficient
 591	     4	54.8	86.1	4630	inefficient
 592	     4	54.1	80.8	4675	inefficient
 593	     4	55.1	82.8	4561	inefficient
 594	     4	54.9	85.5	4565	inefficient
 595	     4	58.6	91.5	4547	inefficient
 596	     4	56.3	90.2	4554	inefficient
 597	     4	55.6	93.8	4458	inefficient
 598	     4	54.3	85.5	4535	inefficient
 599	 80000	58.4	94.9	4368	very high noise
 600	     4	56.7	89.9	4530	inefficient
 601	     4	59.8	95.8	4458	inefficient
 602	     4	56.4	84.4	4409	inefficient
 603	     4	55.9	77.6	4530	inefficient
 604	     4	58.1	84.4	4479	inefficient
 605	     4	58.3	89.1	4426	inefficient
 606	     4	54.7	84.3	4380	inefficient
 607	     4	59.4	91.1	4460	inefficient
 608	     4	57.9	92.5	4453	inefficient
 609	     4	56.8	85.6	4579	inefficient
 610	     4	57.9	86.0	4550	inefficient
 611	     4	58.5	83.4	4584	inefficient
 612	     4	60.2	89.6	4628	inefficient
 613	     4	57.9	91.6	4727	inefficient
 614	     4	59.1	78.5	4886	inefficient
 615	     4	60.7	90.4	4867	inefficient
 616	     4	57.2	80.9	5025	inefficient
 617	     4	58.4	83.1	5136	inefficient
 618	     4	60.0	83.8	5089	inefficient
 619	     4	59.8	105.7	5162	inefficient
 620	     4	57.7	76.3	5401	inefficient
 621	     4	60.5	85.8	5522	inefficient
 622	     4	57.5	83.6	5585	inefficient
 623	 80000	59.6	156.4	5299	very high noise
 624	     4	54.7	83.9	5684	inefficient
 625	     4	58.6	101.0	5522	inefficient
 626	     4	55.3	90.0	5694	inefficient
 627	     4	56.5	78.4	5894	inefficient
 628	 80000	60.0	148.6	5505	very high noise
 629	     4	55.3	81.7	5885	inefficient
