#chan	code	gain	vt50	innse	comment
   0	 80000	74.5	150.0	2688	very high noise
   1	 80000	73.3	151.0	2689	very high noise
   2	 80000	72.9	141.8	2743	very high noise
   3	 80000	72.1	142.9	2732	very high noise
   4	 80000	69.6	134.1	2676	very high noise
   5	 80000	74.7	121.4	2623	very high noise
   6	 80000	69.2	141.0	2708	very high noise
   7	 80000	71.3	147.1	2696	very high noise
   8	 80000	70.5	131.1	2682	very high noise
   9	 80000	70.2	139.0	2743	very high noise
  10	 80000	70.8	138.3	2642	very high noise
  11	 80000	71.1	124.1	2637	very high noise
  12	 80000	69.7	145.4	2688	very high noise
  13	 80000	71.9	138.3	2663	very high noise
  14	 80000	74.5	113.9	2624	very high noise
  15	 80000	70.2	140.7	2658	very high noise
  16	 80000	68.8	137.9	2752	very high noise
  17	 80000	69.4	137.4	2685	very high noise
  18	 80000	69.6	136.5	2641	very high noise
  19	 80000	68.3	135.2	2731	very high noise
  20	 80000	69.0	136.4	2750	very high noise
  21	 80000	70.2	151.4	2656	very high noise
  22	 80000	68.8	159.2	2800	very high noise
  23	 80000	69.5	134.0	2655	very high noise
  24	 80000	71.2	134.5	2650	very high noise
  25	 80000	68.2	138.6	2681	very high noise
  26	 80000	70.6	139.0	2661	very high noise
  27	 80000	70.9	133.9	2679	very high noise
  28	 80000	68.8	132.4	2731	very high noise
  29	 80000	71.2	138.1	2642	very high noise
  30	 80000	70.0	138.8	2712	very high noise
  31	 80000	68.6	184.9	2994	very high noise
  32	 80000	68.4	136.4	2665	very high noise
  33	 80000	70.0	135.1	2650	very high noise
  34	 80000	69.3	138.5	2706	very high noise
  35	 80000	71.4	138.3	2702	very high noise
  36	 80000	68.7	136.8	2752	very high noise
  37	 80000	69.0	139.6	2686	very high noise
  38	 80000	70.7	138.2	2744	very high noise
  39	 80000	71.0	145.3	2716	very high noise
  40	 80000	68.6	138.8	2696	very high noise
  41	 80000	71.7	147.6	2706	very high noise
  42	 80000	68.7	130.7	2715	very high noise
  43	 80000	71.5	136.8	2671	very high noise
  44	 80000	70.2	143.8	2752	very high noise
  45	 80000	73.7	129.0	2671	very high noise
  46	 80000	69.7	138.7	2793	very high noise
  47	 80000	71.2	125.5	2636	very high noise
  48	 80000	68.9	129.0	2695	very high noise
  49	 80000	68.9	148.1	2701	very high noise
  50	 80000	69.0	137.9	2739	very high noise
  51	 80000	70.6	140.6	2667	very high noise
  52	 80000	69.7	155.9	2731	very high noise
  53	 80000	71.2	136.9	2764	very high noise
  54	 80000	71.4	141.6	2669	very high noise
  55	 80000	69.5	137.5	2743	very high noise
  56	 80000	70.6	129.8	2619	very high noise
  57	 80000	71.0	134.1	2658	very high noise
  58	 80000	68.5	152.1	2758	very high noise
  59	 80000	70.3	139.2	2871	very high noise
  60	 80000	73.1	131.0	2735	very high noise
  61	 80000	70.7	147.1	2724	very high noise
  62	 80000	77.4	119.8	2687	very high noise
  63	 80000	73.2	140.1	2704	very high noise
  64	 80000	69.6	135.7	2748	very high noise
  65	 80000	69.1	131.3	2811	very high noise
  66	 80000	68.8	148.3	2757	very high noise
  67	 80000	70.7	133.8	2680	very high noise
  68	 80000	72.5	114.7	2708	very high noise
  69	 80000	70.3	132.4	2710	very high noise
  70	 80000	71.7	106.0	2681	very high noise
  71	 80000	72.1	140.5	2721	very high noise
  72	 80000	70.2	124.2	2755	very high noise
  73	 80000	67.6	144.3	2854	very high noise
  74	 80000	69.0	139.8	2786	very high noise
  75	 80000	67.8	137.6	2752	very high noise
  76	 80000	74.1	117.9	2689	very high noise
  77	 80000	71.1	137.4	2776	very high noise
  78	 80000	68.7	138.6	2744	very high noise
  79	 80000	68.0	129.9	2777	very high noise
  80	 80000	73.6	113.4	2702	very high noise
  81	 80000	67.2	132.4	2720	very high noise
  82	 80000	70.5	136.1	2751	very high noise
  83	 80000	69.5	144.4	2819	very high noise
  84	 80000	67.3	135.8	2715	very high noise
  85	 80000	69.6	132.5	2746	very high noise
  86	 80000	67.9	128.1	2731	very high noise
  87	 80000	70.3	138.1	2658	very high noise
  88	 80000	68.7	141.3	2785	very high noise
  89	 80000	69.6	153.7	2794	very high noise
  90	 80000	68.7	130.1	2753	very high noise
  91	 80000	72.5	124.8	2682	very high noise
  92	 80000	69.5	100.1	2723	very high noise
  93	 80000	69.9	127.0	2720	very high noise
  94	 80000	69.9	142.9	2788	very high noise
  95	 80000	68.7	138.4	2753	very high noise
  96	 80000	69.1	144.0	2766	very high noise
  97	 80000	71.2	122.1	2684	very high noise
  98	 80000	69.8	143.5	2822	very high noise
  99	 80000	70.0	132.9	2750	very high noise
 100	 80000	70.2	143.6	2811	very high noise
 101	 80000	69.7	150.3	2799	very high noise
 102	 80000	72.1	113.3	2696	very high noise
 103	 80000	70.9	131.9	2759	very high noise
 104	 80000	69.7	130.5	2711	very high noise
 105	 80000	68.7	130.8	2707	very high noise
 106	 80000	68.3	133.0	2794	very high noise
 107	 80000	68.9	136.5	2781	very high noise
 108	 80000	72.7	115.1	2694	very high noise
 109	 80000	71.5	118.0	2706	very high noise
 110	 80000	68.0	130.5	2743	very high noise
 111	 80000	70.3	149.8	2774	very high noise
 112	 80000	70.5	127.1	2762	very high noise
 113	 80000	68.5	140.9	2682	very high noise
 114	 80000	67.2	135.2	2742	very high noise
 115	 80000	69.9	143.1	2777	very high noise
 116	 80000	69.1	136.0	2809	very high noise
 117	 80000	70.9	106.1	2712	very high noise
 118	 80000	68.3	131.8	2730	very high noise
 119	 80000	68.2	144.8	2833	very high noise
 120	 80000	68.5	134.5	2715	very high noise
 121	 80000	72.9	98.8	2720	very high noise
 122	 80000	70.3	131.0	2762	very high noise
 123	 80000	68.4	136.8	2714	very high noise
 124	 80000	69.1	127.9	2749	very high noise
 125	 80000	69.8	138.6	2819	very high noise
 126	 80000	75.9	118.5	2720	very high noise
 127	 80000	76.3	124.3	2701	very high noise
 128	 80000	69.6	136.6	2787	very high noise
 129	 80000	69.4	140.1	2812	very high noise
 130	 80000	70.0	151.5	2878	very high noise
 131	 80000	70.1	122.6	2754	very high noise
 132	 80000	68.3	136.9	2761	very high noise
 133	 80000	68.7	136.5	2687	very high noise
 134	 80000	66.4	140.4	2850	very high noise
 135	 80000	66.9	130.0	2763	very high noise
 136	 80000	66.7	139.7	2789	very high noise
 137	 80000	68.0	130.5	2750	very high noise
 138	 80000	66.4	132.1	2781	very high noise
 139	 80000	68.9	114.8	2674	very high noise
 140	 80000	67.2	152.8	2821	very high noise
 141	 80000	68.1	137.7	2822	very high noise
 142	 80000	68.3	137.5	2851	very high noise
 143	 80000	68.2	129.6	2632	very high noise
 144	 80000	66.3	134.8	2683	very high noise
 145	 80000	69.6	110.2	2679	very high noise
 146	 80000	66.4	133.8	2770	very high noise
 147	 80000	67.6	150.7	2762	very high noise
 148	 80000	65.5	128.0	2739	very high noise
 149	 80000	69.6	136.2	2708	very high noise
 150	 80000	66.8	137.8	2720	very high noise
 151	 80000	69.6	139.7	2781	very high noise
 152	 80000	65.7	129.8	2813	very high noise
 153	 80000	66.9	140.4	2806	very high noise
 154	 80000	66.4	138.0	2791	very high noise
 155	 80000	66.8	133.1	2748	very high noise
 156	 80000	69.2	130.5	2723	very high noise
 157	 80000	72.5	103.2	2751	very high noise
 158	 80000	69.5	134.1	2768	very high noise
 159	 80000	67.8	127.3	2687	very high noise
 160	 80000	68.3	134.9	2808	very high noise
 161	 80000	65.9	135.2	2778	very high noise
 162	 80000	67.4	134.5	2760	very high noise
 163	 80000	67.8	125.6	2883	very high noise
 164	 80000	67.8	132.1	2723	very high noise
 165	 80000	65.3	131.6	2717	very high noise
 166	 80000	68.3	129.9	2729	very high noise
 167	 80000	69.1	136.0	2756	very high noise
 168	 80000	66.6	135.7	2730	very high noise
 169	 80000	69.4	139.1	2868	very high noise
 170	 80000	66.9	132.8	2735	very high noise
 171	 80000	67.5	137.7	2746	very high noise
 172	 80000	66.9	166.2	2856	very high noise
 173	 80000	68.6	139.3	2713	very high noise
 174	 80000	66.3	134.0	2707	very high noise
 175	 80000	68.2	137.0	2713	very high noise
 176	 80000	67.1	130.1	2692	very high noise
 177	 80000	66.5	129.2	2824	very high noise
 178	 80000	66.2	140.2	2701	very high noise
 179	 80000	66.7	126.2	2688	very high noise
 180	 80000	67.8	158.9	2699	very high noise
 181	 80000	67.7	137.7	2719	very high noise
 182	 80000	67.8	132.8	2713	very high noise
 183	 80000	69.0	122.2	2641	very high noise
 184	 80000	69.0	123.3	2724	very high noise
 185	 80000	68.0	136.0	2834	very high noise
 186	 80000	68.5	71.8	2747	very high noise
 187	 80000	67.4	134.2	2695	very high noise
 188	 80000	70.5	127.9	2716	very high noise
 189	 80000	70.3	142.7	2793	very high noise
 190	 80000	71.1	135.5	2694	very high noise
 191	 80000	72.5	140.8	2857	very high noise
 192	 80000	69.9	139.1	2653	very high noise
 193	 80000	70.6	139.5	2643	very high noise
 194	 80000	70.2	148.4	2648	very high noise
 195	 80000	66.1	195.9	3101	very high noise
 196	 80000	67.3	138.6	2658	very high noise
 197	 80000	72.9	118.8	2629	very high noise
 198	 80000	66.6	133.1	2704	very high noise
 199	 80000	68.8	135.1	2723	very high noise
 200	 80000	68.2	156.6	2733	very high noise
 201	 80000	67.5	131.0	2692	very high noise
 202	 80000	66.9	128.8	2689	very high noise
 203	 80000	69.8	141.9	2749	very high noise
 204	 80000	69.3	140.3	2713	very high noise
 205	 80000	68.6	135.3	2812	very high noise
 206	 80000	67.1	132.1	2679	very high noise
 207	 80000	69.2	141.2	2689	very high noise
 208	 80000	66.2	134.1	2679	very high noise
 209	 80000	70.8	117.4	2606	very high noise
 210	 80000	69.1	148.2	2836	very high noise
 211	 80000	69.7	138.7	2665	very high noise
 212	 80000	68.0	141.4	2752	very high noise
 213	 80000	67.5	134.8	2615	very high noise
 214	 80000	68.7	135.5	2583	very high noise
 215	 80000	70.7	125.2	2662	very high noise
 216	 80000	69.7	141.0	2732	very high noise
 217	 80000	68.2	129.4	2676	very high noise
 218	 80000	69.2	132.8	2634	very high noise
 219	 80000	68.8	137.4	2630	very high noise
 220	 80000	68.4	137.6	2652	very high noise
 221	 80000	69.3	131.8	2611	very high noise
 222	 80000	68.4	138.7	2656	very high noise
 223	 80000	68.9	141.1	2648	very high noise
 224	 80000	68.9	133.0	2631	very high noise
 225	 80000	68.8	124.0	2608	very high noise
 226	 80000	67.8	130.0	2662	very high noise
 227	 80000	69.2	137.2	2601	very high noise
 228	 80000	70.1	134.4	2567	very high noise
 229	 80000	68.4	125.4	2646	very high noise
 230	 80000	67.7	152.9	2761	very high noise
 231	 80000	68.8	136.5	2650	very high noise
 232	 80000	69.4	149.4	2721	very high noise
 233	 80000	70.1	120.3	2630	very high noise
 234	 80000	69.7	135.1	2663	very high noise
 235	 80000	68.8	137.8	2644	very high noise
 236	 80000	68.7	116.8	2573	very high noise
 237	 80000	67.5	140.6	2767	very high noise
 238	 80000	71.2	119.8	2630	very high noise
 239	 80000	69.2	145.4	2666	very high noise
 240	 80000	72.3	119.9	2650	very high noise
 241	 80000	67.2	164.5	2820	very high noise
 242	 80000	70.2	146.1	2662	very high noise
 243	 80000	66.9	146.1	2661	very high noise
 244	 80000	70.9	135.3	2710	very high noise
 245	 80000	67.6	141.4	2677	very high noise
 246	 80000	69.3	143.6	2616	very high noise
 247	 80000	68.1	117.0	2625	very high noise
 248	 80000	68.5	129.8	2618	very high noise
 249	 80000	69.7	132.5	2705	very high noise
 250	 80000	69.9	137.6	2658	very high noise
 251	 80000	70.8	132.9	2599	very high noise
 252	 80000	70.2	130.8	2592	very high noise
 253	 80000	71.2	137.3	2599	very high noise
 254	 80000	69.2	133.3	2648	very high noise
 255	 80000	66.6	140.8	2671	very high noise
 256	 80000	65.9	130.8	2837	very high noise
 257	 80000	69.5	130.5	2718	very high noise
 258	 80000	67.4	130.2	2699	very high noise
 259	 80000	69.1	142.0	2844	very high noise
 260	 80000	65.5	135.4	2750	very high noise
 261	 80000	64.9	136.7	2762	very high noise
 262	 80000	66.3	138.3	2744	very high noise
 263	 80000	66.1	122.3	2748	very high noise
 264	 80000	64.5	130.0	2680	very high noise
 265	 80000	66.0	128.9	2712	very high noise
 266	 80000	64.3	146.4	2817	very high noise
 267	 80000	65.0	132.4	2774	very high noise
 268	 80000	64.3	132.4	2739	very high noise
 269	 80000	66.0	132.5	2751	very high noise
 270	 80000	65.2	130.0	2758	very high noise
 271	 80000	67.7	117.5	2749	very high noise
 272	 80000	63.9	126.2	2720	very high noise
 273	 80000	65.0	130.5	2726	very high noise
 274	 80000	64.5	130.5	2718	very high noise
 275	 80000	65.7	129.4	2736	very high noise
 276	 80000	67.1	133.5	2713	very high noise
 277	 80000	67.0	133.2	2704	very high noise
 278	 80000	66.3	118.0	2714	very high noise
 279	 80000	66.3	131.3	2725	very high noise
 280	 80000	64.8	132.0	2690	very high noise
 281	 80000	64.9	125.2	2722	very high noise
 282	 80000	64.3	125.2	2768	very high noise
 283	 80000	66.4	116.7	2758	very high noise
 284	 80000	65.9	91.7	2670	very high noise
 285	 80000	64.7	146.3	2969	very high noise
 286	 80000	64.8	108.2	2770	very high noise
 287	 80000	65.3	135.0	2681	very high noise
 288	 80000	66.3	132.5	2791	very high noise
 289	 80000	66.0	127.1	2692	very high noise
 290	 80000	64.0	114.6	2728	very high noise
 291	 80000	67.1	143.5	2754	very high noise
 292	 80000	66.2	141.4	2785	very high noise
 293	 80000	66.3	132.2	2724	very high noise
 294	 80000	65.5	116.4	2732	very high noise
 295	 80000	67.3	134.3	2741	very high noise
 296	 80000	66.2	136.0	2894	very high noise
 297	 80000	65.5	134.7	2714	very high noise
 298	 80000	64.3	131.5	2752	very high noise
 299	 80000	66.8	96.0	2678	very high noise
 300	 80000	64.9	144.4	2762	very high noise
 301	 80000	64.3	131.0	2810	very high noise
 302	 80000	64.7	119.0	2783	very high noise
 303	 80000	66.1	88.7	2747	very high noise
 304	 80000	65.1	134.7	2734	very high noise
 305	 80000	68.3	143.3	2746	very high noise
 306	 80000	67.1	141.4	2825	very high noise
 307	 80000	65.7	125.4	2716	very high noise
 308	 80000	67.9	123.8	2683	very high noise
 309	 80000	67.7	123.9	2698	very high noise
 310	 80000	66.9	135.9	2929	very high noise
 311	 80000	64.8	140.0	2841	very high noise
 312	 80000	66.2	128.1	2700	very high noise
 313	 80000	68.0	130.1	2727	very high noise
 314	 80000	66.1	139.6	2740	very high noise
 315	 80000	66.5	135.0	2784	very high noise
 316	 80000	66.0	135.8	2882	very high noise
 317	 80000	67.2	130.3	2779	very high noise
 318	 80000	69.3	121.1	2703	very high noise
 319	 80000	70.0	146.3	2743	very high noise
 320	 80000	67.9	131.3	2746	very high noise
 321	 80000	66.5	133.7	2878	very high noise
 322	 80000	65.7	133.0	2764	very high noise
 323	 80000	65.0	137.8	2884	very high noise
 324	 80000	67.0	134.2	2781	very high noise
 325	 80000	66.2	132.7	2725	very high noise
 326	 80000	67.5	117.2	2714	very high noise
