#chan	code	gain	vt50	innse	comment
   0	     0	72.1	139.3	1638	OK
   1	     0	70.0	129.1	1682	OK
   2	     0	69.9	132.7	1618	OK
   3	     0	69.4	134.2	1643	OK
   4	     0	70.5	134.9	1629	OK
   5	     0	70.8	134.4	1645	OK
   6	     0	69.5	132.3	1640	OK
   7	     0	69.5	131.2	1651	OK
   8	     0	68.2	130.0	1664	OK
   9	     0	68.8	129.5	1639	OK
  10	     0	67.4	126.0	1648	OK
  11	     0	69.8	133.7	1675	OK
  12	     0	69.0	131.3	1641	OK
  13	     0	69.9	134.1	1626	OK
  14	     0	68.0	130.2	1655	OK
  15	     0	68.0	131.7	1623	OK
  16	     0	69.0	132.6	1650	OK
  17	     0	69.8	131.7	1669	OK
  18	     0	68.8	128.2	1651	OK
  19	     0	71.7	138.8	1641	OK
  20	     0	68.9	130.6	1653	OK
  21	     0	71.0	135.8	1647	OK
  22	     0	69.1	133.3	1627	OK
  23	     0	68.7	129.3	1679	OK
  24	     0	70.0	132.3	1635	OK
  25	     0	69.4	132.2	1647	OK
  26	     0	71.1	135.8	1648	OK
  27	     0	68.1	131.2	1634	OK
  28	     0	68.5	133.1	1633	OK
  29	     0	69.0	130.0	1670	OK
  30	     0	70.2	133.7	1650	OK
  31	     0	70.4	138.8	1651	OK
  32	     0	70.2	130.9	1650	OK
  33	     0	68.4	132.3	1629	OK
  34	     0	70.4	136.0	1682	OK
  35	     0	69.2	136.4	1662	OK
  36	     0	71.7	140.5	1617	OK
  37	     0	70.0	134.7	1652	OK
  38	     0	67.9	127.8	1672	OK
  39	     0	69.1	131.6	1679	OK
  40	     0	70.7	132.6	1640	OK
  41	     0	69.8	130.3	1638	OK
  42	     0	71.1	138.3	1641	OK
  43	     0	69.3	134.8	1627	OK
  44	     0	70.4	136.5	1657	OK
  45	     0	68.8	133.2	1649	OK
  46	     0	70.3	135.6	1643	OK
  47	     0	69.3	131.3	1655	OK
  48	     0	69.7	131.9	1679	OK
  49	     0	72.0	136.9	1654	OK
  50	     0	69.4	133.0	1646	OK
  51	     0	68.0	128.9	1636	OK
  52	 50000	-3.6	43.7	   0	very low gain
  53	     0	69.7	134.8	1624	OK
  54	     0	70.3	139.7	1628	OK
  55	     0	70.1	135.3	1693	OK
  56	     0	70.0	135.6	1643	OK
  57	     0	68.7	134.9	1666	OK
  58	     0	70.0	133.6	1656	OK
  59	     0	71.8	138.0	1642	OK
  60	     0	71.2	135.4	1683	OK
  61	     0	72.4	138.1	1644	OK
  62	     0	70.5	137.3	1673	OK
  63	     0	71.9	135.6	1651	OK
  64	     0	74.3	139.8	1662	OK
  65	     0	72.7	138.5	1625	OK
  66	     0	73.1	141.9	1661	OK
  67	     0	70.3	134.9	1676	OK
  68	     0	70.6	132.6	1661	OK
  69	     0	71.9	141.3	1660	OK
  70	     0	71.6	137.7	1646	OK
  71	     0	69.7	130.7	1655	OK
  72	     0	71.0	133.3	1664	OK
  73	     0	70.5	131.5	1655	OK
  74	     0	67.8	131.5	1651	OK
  75	     0	69.0	134.0	1641	OK
  76	     0	69.4	136.1	1631	OK
  77	     0	69.8	134.4	1625	OK
  78	     0	68.9	131.0	1663	OK
  79	     0	70.8	136.2	1664	OK
  80	     0	70.1	135.9	1643	OK
  81	     0	68.1	131.4	1662	OK
  82	     0	68.4	130.4	1633	OK
  83	     0	69.3	131.1	1667	OK
  84	     0	68.6	132.9	1645	OK
