#chan	code	gain	vt50	innse	comment
 159	     0	74.4	135.8	 665	OK
 160	     0	74.5	175.2	 643	OK
 161	     0	75.5	136.0	 666	OK
 162	     0	73.8	146.1	 671	OK
 163	     0	74.0	133.1	 664	OK
 164	     0	73.1	153.4	 665	OK
 165	     0	74.3	139.6	 659	OK
 166	     0	75.5	138.2	 667	OK
 167	     0	73.5	164.6	 643	OK
 168	     0	73.8	158.1	 658	OK
 169	     0	75.7	166.6	 634	OK
 170	     0	76.4	165.2	 654	OK
 171	     0	70.4	155.0	 658	OK
 172	     0	74.6	179.6	 648	OK
 173	     0	74.3	160.4	 657	OK
 174	     0	75.5	146.8	 668	OK
 175	     0	73.4	155.4	 664	OK
 176	     0	76.3	162.5	 649	OK
 177	     0	74.1	144.4	 651	OK
 178	     0	73.0	152.2	 654	OK
 179	     0	75.0	162.6	 632	OK
 180	     0	74.5	147.4	 666	OK
 181	     0	75.8	151.3	 643	OK
 182	     0	74.4	166.9	 638	OK
 183	     0	75.2	157.9	 632	OK
 184	     0	76.0	163.6	 640	OK
 185	     0	76.2	136.3	 649	OK
 186	     0	76.1	165.4	 630	OK
 187	     0	74.3	154.4	 657	OK
 188	     0	73.8	152.0	 657	OK
 189	     0	78.2	152.2	 662	OK
 190	     0	75.4	165.5	 631	OK
 191	     0	76.4	147.4	 653	OK
 192	     0	76.6	164.6	 646	OK
 193	     0	74.7	143.1	 652	OK
 194	     0	77.3	133.4	 641	OK
 195	     0	75.7	150.6	 657	OK
 196	     0	75.4	133.1	 652	OK
 197	     0	74.9	175.6	 649	OK
 198	     0	73.8	158.7	 643	OK
 199	     0	75.9	148.8	 660	OK
 200	     0	73.6	155.7	 658	OK
 201	     0	74.3	140.6	 661	OK
 202	     0	72.0	142.9	 661	OK
 203	     0	73.1	145.4	 663	OK
 204	     0	75.3	159.7	 647	OK
 205	     0	75.6	150.4	 658	OK
 206	     0	73.2	154.8	 642	OK
 207	     0	74.2	147.1	 653	OK
 208	     0	71.9	132.4	 661	OK
 209	     0	75.7	145.5	 665	OK
 210	     0	77.8	149.8	 669	OK
 211	     0	74.1	162.6	 639	OK
 212	     0	72.4	141.6	 657	OK
 213	     0	73.5	142.6	 665	OK
 214	     0	76.8	140.7	 658	OK
 215	     0	73.3	149.8	 666	OK
 216	     0	74.7	167.2	 638	OK
 217	     0	75.9	144.7	 659	OK
 218	     0	76.1	148.5	 651	OK
 219	     0	72.6	158.3	 637	OK
 220	     0	75.7	157.6	 629	OK
 221	     0	70.9	134.0	 655	OK
 222	     0	75.0	155.2	 652	OK
 223	     0	74.2	161.9	 635	OK
 224	     0	73.5	154.5	 640	OK
 225	     0	74.4	154.8	 638	OK
 226	     0	72.9	142.0	 663	OK
 227	     0	72.9	151.8	 646	OK
 228	     0	73.1	136.5	 660	OK
 229	     0	75.8	155.8	 642	OK
 230	     0	73.7	141.5	 662	OK
 231	     0	74.3	153.1	 659	OK
 232	     0	74.5	162.5	 635	OK
 233	     0	74.2	141.8	 650	OK
 234	     0	75.0	142.6	 652	OK
 235	     0	74.9	146.7	 682	OK
 236	     0	73.5	137.9	 659	OK
 237	     0	76.3	145.0	 638	OK
 238	     0	74.3	144.3	 644	OK
 239	     0	72.5	150.4	 662	OK
 240	     0	75.7	143.3	 646	OK
 241	     0	76.4	150.4	 659	OK
 242	     0	71.3	157.2	 644	OK
 243	     0	74.0	154.3	 661	OK
 244	     0	78.2	152.6	 673	OK
 245	     0	76.0	156.8	 655	OK
 246	     0	74.1	152.0	 655	OK
 247	     0	75.1	154.9	 670	OK
 248	     0	76.6	159.7	 654	OK
 249	     0	73.1	144.5	 674	OK
 250	     0	72.2	141.5	 655	OK
 251	     0	74.4	161.5	 663	OK
 252	     0	71.3	154.6	 659	OK
 253	     0	72.8	158.9	 651	OK
 254	     0	76.0	155.7	 643	OK
 255	     0	74.1	155.0	 656	OK
 256	     0	75.5	146.8	 695	OK
 257	     0	77.0	156.5	 638	OK
 258	     0	76.1	150.6	 673	OK
 259	     0	76.9	157.3	 651	OK
 260	     0	76.3	130.7	 656	OK
 261	     0	76.5	153.4	 658	OK
 262	     0	76.2	142.3	 662	OK
 263	     0	75.4	165.6	 639	OK
 264	     0	74.2	172.8	 649	OK
 265	     0	75.7	169.5	 634	OK
 266	     0	76.0	156.4	 652	OK
 267	     0	75.6	153.2	 639	OK
 268	     0	71.2	158.6	 655	OK
 269	     0	74.5	163.4	 647	OK
 270	     0	74.9	159.7	 644	OK
 271	     0	74.7	148.2	 655	OK
 272	     0	74.8	162.5	 635	OK
 273	     0	76.2	144.2	 656	OK
 274	     0	76.6	160.7	 656	OK
 275	     0	73.2	138.5	 675	OK
 276	     0	74.1	153.4	 673	OK
 277	     0	75.8	147.9	 656	OK
 278	     0	75.4	149.1	 645	OK
 279	     0	73.0	135.4	 659	OK
 280	     0	74.9	133.8	 667	OK
 281	     0	75.0	144.8	 668	OK
 282	     0	75.6	129.4	 639	OK
 283	     0	76.6	150.4	 655	OK
 284	     0	75.3	169.1	 649	OK
